player_id,player,year,round,pick,position,school,last_name,first_name
24901,Jerome Jordan,2010,2,44,C,Tulsa,Jordan,Jerome
24902,Michael Jordan,1984,1,3,G/F,North Carolina,Jordan,Michael
24906,Cory Joseph,2011,1,29,PG,Texas,Joseph,Cory
24908,Kris Joseph,2012,2,51,SF,Syracuse,Joseph,Kris
24909,Yvon Joseph,1985,2,36,C,Georgia Tech,Joseph,Yvon
24910,Chris Kaman,2003,1,6,C,Central Michigan,Kaman,Chris
24911,Frank Kaminsky,2015,1,9,C,Wisconsin,Kaminsky,Frank
24912,Enes Kanter,2011,1,3,C,Kentucky,Kanter,Enes
24913,Jason Kapono,2003,2,31,F/G,UCLA,Kapono,Jason
24914,Sergey Karasev,2013,1,19,SG/SF,Triumph Lyubertsy,Karasev,Sergey
24916,Mario Kasun,2002,2,41,C,Opel Skyliners,Kasun,Mario
24917,Sasha Kaun,2008,2,56,C,Kansas,Kaun,Sasha
24919,Adam Keefe,1992,1,10,PF,Stanford,Keefe,Adam
24921,Clark Kellogg,1982,1,8,PF,Ohio State,Kellogg,Clark
24922,Ryan Kelly,2013,2,48,PF,Duke,Kelly,Ryan
24924,Shawn Kemp,1989,1,17,PF/C,Trinity Valley CC,Kemp,Shawn
24926,Luke Kennard,2017,1,12,SG,Duke,Kennard,Luke
24929,Steve Kerr,1988,2,50,PG,Arizona,Kerr,Steve
24930,Jerome Kersey,1984,2,46,F,Longwood,Kersey,Jerome
24931,Alec Kessler,1990,1,12,PF,Georgia,Kessler,Alec
24932,Lari Ketner,1999,2,49,C,UMass,Ketner,Lari
24933,Randolph Keys,1988,1,22,SF,Southern Miss,Keys,Randolph
24934,Viktor Khryapa,2004,1,22,SF,CSKA Moscow,Khryapa,Viktor
24935,Jason Kidd,1994,1,2,PG,California,Kidd,Jason
24937,Michael Kidd-Gilchrist,2012,1,2,SF,Kentucky,Kidd-Gilchrist,Michael
24941,Bo Kimble,1990,1,8,SG,Loyola Marymount,Kimble,Bo
24943,Chad Kinch,1980,1,22,G,UNC Charlotte,Kinch,Chad
24944,Albert King,1981,1,10,G/F,Maryland,King,Albert
24945,Chris King,1992,2,45,F,Wake Forest,King,Chris
24946,Frankie King,1995,2,37,G,Western Carolina,King,Frankie
24948,Jimmy King,1995,2,35,G,Michigan,King,Jimmy
24950,Rich King,1991,1,14,C,Nebraska,King,Rich
24951,Stacey King,1989,1,6,C,Oklahoma,King,Stacey
24953,Andrei Kirilenko,1999,1,24,SF,CSKA Moscow,Kirilenko,Andrei
24956,Greg Kite,1983,1,21,C,BYU,Kite,Greg
24957,Kerry Kittles,1996,1,8,G,Villanova,Kittles,Kerry
24959,Joe Kleine,1985,1,6,C,Arkansas,Kleine,Joe
24960,Linas Kleiza,2005,1,27,F,Missouri,Kleiza,Linas
24962,Brandon Knight,2011,1,8,PG,Kentucky,Knight,Brandon
24963,Brevin Knight,1997,1,16,PG,Stanford,Knight,Brevin
24964,Negele Knight,1990,2,31,G,Dayton,Knight,Negele
24965,Travis Knight,1996,1,29,C,Connecticut,Knight,Travis
24967,Jon Koncak,1985,1,5,C,SMU,Koncak,Jon
24969,Furkan Korkmaz,2016,1,26,SG/SF,Anadolu Efes,Korkmaz,Furkan
24970,Frank Kornet,1989,2,30,F,Vanderbilt,Kornet,Frank
24971,Yaroslav Korolev,2005,1,12,F,CSKA Moscow,Korolev,Yaroslav
24972,Kyle Korver,2003,2,51,SG,Creighton,Korver,Kyle
24973,Kosta Koufos,2008,1,23,C,Ohio State,Koufos,Kosta
24978,Larry Krystkowiak,1986,2,28,PF,Montana,Krystkowiak,Larry
24983,Kyle Kuzma,2017,1,27,PF,Utah,Kuzma,Kyle
24987,Christian Laettner,1992,1,3,PF,Duke,Laettner,Christian
24989,Raef LaFrentz,1998,1,3,C/F,Kansas,LaFrentz,Raef
24991,Doron Lamb,2012,2,42,SG,Kentucky,Lamb,Doron
24992,Jeremy Lamb,2012,1,12,SG,Connecticut,Lamb,Jeremy
24993,Jeff Lamp,1981,1,15,G/F,Virginia,Lamp,Jeff
24994,Maciej Lampe,2003,2,30,PF,Complutense University of Madrid,Lampe,Maciej
24996,Sean Lampley,2001,2,45,SF,California,Lampley,Sean
24997,Carl Landry,2007,2,31,PF,Purdue,Landry,Carl
24999,Jerome Lane,1988,1,23,PF,Pittsburgh,Lane,Jerome
25000,Andrew Lang,1988,2,28,C,Arkansas,Lang,Andrew
25001,Antonio Lang,1994,2,29,F/G,Duke,Lang,Antonio
25002,James Lang,2003,2,48,C,Central Park Christian HS ,Lang,James
25003,Trajan Langdon,1999,1,11,SG,Duke,Langdon,Trajan
25005,Dan Langhi,2000,2,31,PF,Vanderbilt,Langhi,Dan
25007,Shane Larkin,2013,1,18,PG,Miami (FL),Larkin,Shane
25009,Stephane Lasme,2007,2,46,PF,Massachusetts,Lasme,Stephane
25010,Priest Lauderdale,1996,1,28,C,Peristeri,Lauderdale,Priest
25011,Joffrey Lauvergne,2013,2,55,C,Partizan Belgrade,Lauvergne,Joffrey
25012,Zach LaVine,2014,1,13,SG,UCLA,LaVine,Zach
25013,Acie Law,2007,1,11,PG,Texas A&M,Law,Acie
25014,Gani Lawal,2010,2,46,PF,Georgia Tech,Lawal,Gani
25016,Jason Lawson,1997,2,41,C,Villanova,Lawson,Jason
25017,Ty Lawson,2009,1,18,PG,North Carolina,Lawson,Ty
25018,Jake Layman,2016,2,47,SF,Maryland,Layman,Jake
25022,Eric Leckner,1988,1,17,C,Wyoming,Leckner,Eric
25023,Ricky Ledo,2013,2,43,SG,Providence,Ledo,Ricky
25024,Courtney Lee,2008,1,22,SG,Western Kentucky,Lee,Courtney
25025,David Lee,2005,1,30,PF,Florida,Lee,David
25026,Doug Lee,1987,2,35,SG,Purdue,Lee,Doug
25027,Keith Lee,1985,1,11,C,Memphis State,Lee,Keith
25029,Malcolm Lee,2011,2,43,SG,UCLA,Lee,Malcolm
25032,Alex Len,2013,1,5,C,Maryland,Len,Alex
25033,Voshon Lenard,1994,2,46,SG,Minnesota,Lenard,Voshon
25034,Gary Leonard,1989,2,34,C,Missouri,Leonard,Gary
25035,Kawhi Leonard,2011,1,15,SF,San Diego State,Leonard,Kawhi
25036,Meyers Leonard,2012,1,11,C,Illinois,Leonard,Meyers
25038,Travis Leslie,2011,2,47,SG,Georgia,Leslie,Travis
25039,Ronnie Lester,1980,1,10,G,Iowa,Lester,Ronnie
25041,Jon Leuer,2011,2,40,PF,Wisconsin,Leuer,Jon
25042,Fat Lever,1982,1,11,PG,Arizona State,Lever,Fat
25043,Caris LeVert,2016,1,20,SG,Michigan,LeVert,Caris
25044,Cliff Levingston,1982,1,9,PF,Wichita State,Levingston,Cliff
25046,Martin Lewis,1995,2,50,F,Seward County,Lewis,Martin
25047,Quincy Lewis,1999,1,19,SF,Minnesota,Lewis,Quincy
25049,Rashard Lewis,1998,2,32,PF,Alief Elsik HS,Lewis,Rashard
25050,Reggie Lewis,1987,1,22,SG,Northeastern,Lewis,Reggie
25051,Marcus Liberty,1990,2,42,F,Illinois,Liberty,Marcus
25052,Todd Lichti,1989,1,15,SG,Stanford,Lichti,Todd
25053,DeAndre Liggins,2011,2,53,SG,Kentucky,Liggins,DeAndre
25054,Damian Lillard,2012,1,6,PG,Weber St.,Lillard,Damian
25056,Steve Lingenfelter,1981,2,44,F,South Dakota State,Lingenfelter,Steve
25057,Alton Lister,1981,1,21,F/C,Arizona State,Lister,Alton
25058,Randy Livingston,1996,2,42,G,LSU,Livingston,Randy
25059,Shaun Livingston,2004,1,4,PG,Peoria HS,Livingston,Shaun
25063,Darrell Lockhart,1983,2,35,C,Auburn,Lockhart,Darrell
25065,Kevin Loder,1981,1,17,G/F,Alabama State,Loder,Kevin
25066,Brad Lohaus,1987,2,45,PF/C,Iowa,Lohaus,Brad
25068,Grant Long,1988,2,33,F,Eastern Michigan,Long,Grant
25070,Luc Longley,1991,1,7,C,New Mexico,Longley,Luc
25071,Kevon Looney,2015,1,30,PF,UCLA,Looney,Kevon
25072,Brook Lopez,2008,1,10,C,Stanford,Lopez,Brook
25075,Robin Lopez,2008,1,15,C,Stanford,Lopez,Robin
25077,Kevin Love,2008,1,5,PF,UCLA,Love,Kevin
25078,Sidney Lowe,1983,2,25,PG,NC State,Lowe,Sidney
25079,Kyle Lowry,2006,1,24,PG,Villanova,Lowry,Kyle
25082,Tyronn Lue,1998,1,23,PG,Nebraska,Lue,Tyronn
25084,Tyler Lydon,2017,1,24,PF,Syracuse,Lydon,Tyler
25085,Trey Lyles,2015,1,12,PF,Kentucky,Lyles,Trey
25086,George Lynch,1993,1,12,SF,North Carolina,Lynch,George
25087,Kevin Lynch,1991,2,28,G/F,Minnesota,Lynch,Kevin
25094,Shelvin Mack,2011,2,34,PG,Butler,Mack,Shelvin
25095,Malcolm Mackey,1993,1,27,PF,Georgia Tech,Mackey,Malcolm
25097,Vernon Macklin,2011,2,52,PF,Florida,Macklin,Vernon
25098,Don MacLean,1992,1,19,PF,UCLA,MacLean,Don
25099,Mark Macon,1991,1,8,SG,Temple,Macon,Mark
25101,Tito Maddox,2002,2,38,PG,Fresno State,Maddox,Tito
25103,Mark Madsen,2000,1,29,PF,Stanford,Madsen,Mark
25105,Corey Maggette,1999,1,13,SF/SG,Duke,Maggette,Corey
25106,Dave Magley,1982,2,28,PF,Kansas,Magley,Dave
25107,Jamaal Magloire,2000,1,19,PF/C,Kentucky,Magloire,Jamaal
25108,Ian Mahinmi,2005,1,28,F/C,Le Havre,Mahinmi,Ian
25109,Rick Mahorn,1980,2,35,F/C,Hampton,Mahorn,Rick
25110,Dan Majerle,1988,1,14,SF,Central Michigan,Majerle,Dan
25112,Thon Maker,2016,1,10,PF,Orangeville Prep,Maker,Thon
25113,Jeff Malone,1983,1,10,SG,Mississippi State,Malone,Jeff
25114,Karl Malone,1985,1,13,PF,Louisiana Tech,Malone,Karl
25117,Danny Manning,1988,1,1,PF,Kansas,Manning,Danny
25118,Rich Manning,1993,2,40,C,Washington,Manning,Rich
25119,Pace Mannion,1983,2,43,SF,Utah,Mannion,Pace
25120,Devyn Marble,2014,2,56,SG/SF,Iowa,Marble,Devyn
25121,Roy Marble,1989,1,23,SG/SF,Iowa,Marble,Roy
25122,Stephon Marbury,1996,1,4,G,Georgia Tech,Marbury,Stephon
25124,Shawn Marion,1999,1,9,SF/PF,UNLV,Marion,Shawn
25126,Lauri Markkanen,2017,1,7,PF,Arizona,Markkanen,Lauri
25127,Damir Markota,2006,2,59,F,Cibona Zagreb,Markota,Damir
25128,Sean Marks,1998,2,44,PF,California,Marks,Sean
25129,Donny Marshall,1995,2,39,F,Connecticut,Marshall,Donny
25130,Donyell Marshall,1994,1,4,SF,Connecticut,Marshall,Donyell
25131,Kendall Marshall,2012,1,13,PG,North Carolina,Marshall,Kendall
25133,Bill Martin,1985,2,26,F,Georgetown,Martin,Bill
25137,Cuonzo Martin,1995,2,57,G/F,Purdue,Martin,Cuonzo
25140,Jarell Martin,2015,1,25,PF,LSU,Martin,Jarell
25141,Jeff Martin,1989,2,31,G,Murray State,Martin,Jeff
25142,Kenyon Martin,2000,1,1,PF,Cincinnato (Sr.),Martin,Kenyon
25143,Kevin Martin,2004,1,26,SG,Western Carolina,Martin,Kevin
25144,Maurice Martin,1986,1,16,SF,Saint Joseph's,Martin,Maurice
25145,Jamal Mashburn,1993,1,4,SF,Kentucky,Mashburn,Jamal
25147,Desmond Mason,2000,1,17,SF/SG,Oklahoma State,Mason,Desmond
25150,Tony Massenburg,1990,2,43,F,Maryland,Massenburg,Tony
25152,Wes Matthews,1980,1,14,G,Wisconsin,Matthews,Wes
25154,Marlon Maxey,1992,2,28,PF,UTEP,Maxey,Marlon
25155,Jason Maxiell,2005,1,26,F,Cincinnati,Maxiell,Jason
25156,Vernon Maxwell,1988,2,47,SG,Florida,Maxwell,Vernon
25157,Sean May,2005,1,13,F,North Carolina,May,Sean
25158,Lee Mayberry,1992,1,23,PG,Arkansas,Mayberry,Lee
25161,Eric Maynor,2009,1,20,PG,VCU,Maynor,Eric
25163,Travis Mays,1990,1,14,PG,Texas,Mays,Travis
25164,Luc Mbah a Moute,2008,2,37,SF,UCLA,Mbah a Moute,Luc
25167,Bob McCann,1987,2,32,SF,Morehead State,McCann,Bob
25169,Rashad McCants,2005,1,14,G,North Carolina,McCants,Rashad
25171,Walter McCarty,1996,1,19,F,Kentucky,McCarty,Walter
25172,Amal McCaskill,1996,2,49,C,Marquette,McCaskill,Amal
25173,Patrick McCaw,2016,2,38,SG/SF,UNLV,McCaw,Patrick
25174,Dwayne McClain,1985,2,27,SG,Villanova,McClain,Dwayne
25175,Dan McClintock,2000,2,53,C,Northern Arizona,McClintock,Dan
25176,George McCloud,1989,1,7,SG/SF,Florida State,McCloud,George
25180,Tim McCormick,1984,1,12,C,Michigan,McCormick,Tim
25181,Jelani McCoy,1998,2,33,F/C,UCLA,McCoy,Jelani
25183,Rodney McCray,1983,1,3,SF,Louisville,McCray,Rodney
25184,Scooter McCray,1983,2,36,PF,Louisville,McCray,Scooter
25185,Chris McCullough,2015,1,29,PF,Syracuse,McCullough,Chris
25188,Xavier McDaniel,1985,1,4,PF,Wichita State,McDaniel,Xavier
25190,Doug McDermott,2014,1,11,SF,Creighton,McDermott,Doug
25192,Michael McDonald,1995,2,55,C,New Orleans,McDonald,Michael
25194,Antonio McDyess,1995,1,2,PF,Alabama,McDyess,Antonio
25196,Mitch McGary,2014,1,21,PF,Michigan,McGary,Mitch
25198,Mike McGee,1981,1,19,G/F,Michigan,McGee,Mike
25199,Tracy McGrady,1997,1,9,SG/SF,Mt. Zion Christian Academy,McGrady,Tracy
25201,Dominic McGuire,2007,2,47,SF,Fresno State,McGuire,Dominic
25202,Kevin McHale,1980,1,3,F/C,Minnesota,McHale,Kevin
25203,Jim McIlvaine,1994,2,32,C,Marquette,McIlvaine,Jim
25204,Jeff McInnis,1996,2,37,G,North Carolina,McInnis,Jeff
25207,Derrick McKey,1987,1,9,SF/PF,Alabama,McKey,Derrick
25208,Aaron McKie,1994,1,17,SG,Temple,McKie,Aaron
25211,Ben McLemore,2013,1,7,SG,Kansas,McLemore,Ben
25213,Roshown McLeod,1998,1,20,SF,Duke,McLeod,Roshown
25214,Nate McMillan,1986,2,30,PG,NC State,McMillan,Nate
25215,Mark McNamara,1982,1,22,C,California,McNamara,Mark
25217,Chris McNealy,1983,2,38,PF,San Jose State,McNealy,Chris
25220,Jordan McRae,2014,2,58,SG,Tennessee,McRae,Jordan
25221,Josh McRoberts,2007,2,37,PF,Duke,McRoberts,Josh
25223,Darnell Mee,1993,2,34,SG,Western Kentucky,Mee,Darnell
25224,Jodie Meeks,2009,2,41,SG,Kentucky,Meeks,Jodie
25228,Fab Melo,2012,1,22,C,Syracuse,Melo,Fab
25230,Ron Mercer,1997,1,6,SF,Kentucky,Mercer,Ron
25231,Loren Meyer,1995,1,24,PF,Iowa State,Meyer,Loren
25232,Larry Micheaux,1983,2,29,PF,Houston,Micheaux,Larry
25233,Jordan Mickey,2015,2,33,PF,LSU,Mickey,Jordan
25234,Khris Middleton,2012,2,39,SF,Texas A&M,Middleton,Khris
25235,Chris Mihm,2000,1,7,C/PF,Texas,Mihm,Chris
25238,Darius Miles,2000,1,3,SF/PF,East St. Louis HS (Illinois),Miles,Darius
25241,Andre Miller,1999,1,8,PG,Utah,Miller,Andre
25242,Anthony Miller,1994,2,39,F,Michigan State,Miller,Anthony
25245,Darius Miller,2012,2,46,SF,Kentucky,Miller,Darius
25246,Dick Miller,1980,2,40,F,Toledo,Miller,Dick
25248,Mike Miller,2000,1,5,SF/SG,Florida,Miller,Mike
25249,Oliver Miller,1992,1,22,C,Arkansas,Miller,Oliver
25250,Quincy Miller,2012,2,38,SF,Baylor,Miller,Quincy
25251,Reggie Miller,1987,1,11,SG,UCLA,Miller,Reggie
25252,Chris Mills,1993,1,22,SF,Arizona,Mills,Chris
25253,Patty Mills,2009,2,55,PG,Saint Mary's,Mills,Patty
25254,Terry Mills,1990,1,16,SF,Michigan,Mills,Terry
25256,Paul Millsap,2006,2,47,PF,Louisiana Tech,Millsap,Paul
25257,Harold Miner,1992,1,12,SG,USC,Miner,Harold
25258,Yao Ming,2002,1,1,C,Shanghai Sharks,Ming,Yao
25259,Dirk Minniefield,1983,2,33,PG,Kentucky,Minniefield,Dirk
25260,Greg Minor,1994,1,25,SG,Louisville,Minor,Greg
25263,Donovan Mitchell,2017,1,13,SG,Louisville,Mitchell,Donovan
25265,Todd Mitchell,1988,2,43,F,Purdue,Mitchell,Todd
25267,Tony Mitchell,2013,2,37,PF,North Texas,Mitchell,Tony
25268,Cuttino Mobley,1998,2,41,SG,Rhode Island,Mobley,Cuttino
25269,Eric Mobley,1994,1,18,PF,Pittsburgh,Mobley,Eric
25270,Nazr Mohammed,1998,1,29,C/F,Kentucky,Mohammed,Nazr
25274,Sergei Monia,2004,1,23,SG,CSKA Moscow,Monia,Sergei
25275,Malik Monk,2017,1,11,SG,Kentucky,Monk,Malik
25276,Greg Monroe,2010,1,7,PF,Georgetown,Monroe,Greg
25277,Rodney Monroe,1991,2,30,G/F,NC State,Monroe,Rodney
25279,Eric Montross,1994,1,9,C,North Carolina,Montross,Eric
25281,Andre Moore,1987,2,31,PF,Loyola (IL),Moore,Andre
25286,Ron Moore,1987,2,25,C,West Virginia State,Moore,Ron
25289,Guy Morgan,1982,2,40,G,Wake Forest,Morgan,Guy
25290,Darren Morningstar,1992,2,47,C,Pittsburgh,Morningstar,Darren
25291,Chris Morris,1988,1,4,SF,Auburn,Morris,Chris
25292,Darius Morris,2011,2,41,PG,Michigan,Morris,Darius
25293,Isaiah Morris,1992,2,37,F,Arkansas,Morris,Isaiah
25294,Marcus Morris,2011,1,14,PF/SF,Kansas,Morris,Marcus
25295,Markieff Morris,2011,1,13,PF,Kansas,Morris,Markieff
25298,Terence Morris,2001,2,34,SF,Maryland,Morris,Terence
25299,Adam Morrison,2006,1,3,SF,Gonzaga,Morrison,Adam
25300,Mike Morrison,1989,2,51,G,Loyola ,Morrison,Mike
25302,Dwayne Morton,1994,2,45,F,Louisville,Morton,Dwayne
25303,John Morton,1989,1,25,PG,Seton Hall,Morton,John
25306,Lawrence Moten,1995,2,36,G,Syracuse,Moten,Lawrence
25310,Arnett Moultrie,2012,1,27,PF,Mississippi St.,Moultrie,Arnett
25311,Alonzo Mourning,1992,1,2,C,Georgetown,Mourning,Alonzo
25313,Emmanuel Mudiay,2015,1,7,PG,Guangdong Southern Tigers,Mudiay,Emmanuel
25314,Shabazz Muhammad,2013,1,14,SG/SF,UCLA,Muhammad,Shabazz
25315,Byron Mullens,2009,1,24,C,Ohio State,Mullens,Byron
25316,Chris Mullin,1985,1,7,SF,St. John's,Mullin,Chris
25320,Eric Murdock,1991,1,21,PG,Providence,Murdock,Eric
25322,Erik Murphy,2013,2,49,PF,Florida,Murphy,Erik
25323,Jay Murphy,1984,2,31,F,Boston College,Murphy,Jay
25324,Kevin Murphy,2012,2,47,SG,Tennessee Tech,Murphy,Kevin
25325,Ronnie Murphy,1987,1,17,SG,Jacksonville,Murphy,Ronnie
25327,Troy Murphy,2001,1,14,PF,Notre Dame,Murphy,Troy
25328,Dejounte Murray,2016,1,29,PG/SG,Washington,Murray,Dejounte
25329,Jamal Murray,2016,1,7,SG/PG,Kentucky,Murray,Jamal
25330,Lamond Murray,1994,1,7,SF,California,Murray,Lamond
25331,Ronald Murray,2002,2,42,SG,Shaw,Murray,Ronald
25332,Tracy Murray,1992,1,18,SF,UCLA,Murray,Tracy
25334,Mike Muscala,2013,2,44,C,Bucknell,Muscala,Mike
25335,Jerrod Mustaf,1990,1,17,F/C,Maryland,Mustaf,Jerrod
25336,Dikembe Mutombo,1991,1,4,C,Georgetown,Mutombo,Dikembe
25341,Mamadou N'Diaye,2000,1,26,C,Auburn,N'Diaye,Mamadou
25344,Abdel Nader,2016,2,58,SF,Iowa State,Nader,Abdel
25345,Lee Nailon,1999,2,43,SF,TCU,Nailon,Lee
25348,Larry Nance,1981,1,20,F/C,Clemson,Nance,Larry
25349,Shabazz Napier,2014,1,24,PG,Connecticut,Napier,Shabazz
25350,Steve Nash,1996,1,15,G,Santa Clara,Nash,Steve
25353,Kenny Natt,1980,2,30,G,Northeast Louisiana,Natt,Kenny
25354,Juan Carlos Navarro,2002,2,40,PG,FC Barcelona,Navarro,Juan Carlos
25361,Jameer Nelson,2004,1,20,PG,Saint Joseph's,Nelson,Jameer
25366,Raul Neto,2013,2,47,PG,Gipuzkoa Basket,Neto,Raul
25371,Johnny Newman,1986,2,29,SF,Richmond,Newman,Johnny
25372,Georges Niang,2016,2,50,PF,Iowa State,Niang,Georges
25373,Demetris Nichols,2007,2,53,SF,Syracuse,Nichols,Demetris
25374,Andrew Nicholson,2012,1,19,PF,St. Bonaventure,Nicholson,Andrew
25375,Gaylon Nickerson,1994,2,34,G,Northwestern Oklahoma State,Nickerson,Gaylon
25376,Carl Nicks,1980,1,23,G,Indiana State,Nicks,Carl
25379,Dyron Nix,1989,2,29,F,Tennessee,Nix,Dyron
25380,Joakim Noah,2007,1,9,C,Florida,Noah,Joakim
25382,David Noel,2006,2,39,F,North Carolina,Noel,David
25383,Nerlens Noel,2013,1,6,C,Kentucky,Noel,Nerlens
25384,Lucas Nogueira,2013,1,16,C,Estudiantes,Nogueira,Lucas
25385,Jeff Nordgaard,1996,2,53,F,Wisconsin Green Bay,Nordgaard,Jeff
25386,Ken Norman,1987,1,19,SF,Illinois,Norman,Ken
25387,Audie Norris,1982,2,37,C,Jackson State,Norris,Audie
25388,Moochie Norris,1996,2,33,G,West Florida,Norris,Moochie
25390,Steve Novak,2006,2,32,SF,Marquette,Novak,Steve
25391,Dirk Nowitzki,1998,1,9,PF,DJK WÃ¼rzburg,Nowitzki,Dirk
25392,Frank Ntilikina,2017,1,8,PG,SIG Strasbourg,Ntilikina,Frank
25398,Charles O'Bannon,1997,2,31,PG,UCLA,O'Bannon,Charles
25399,Ed O'Bannon,1995,1,9,SF,UCLA,O'Bannon,Ed
25402,Patrick O'Bryant,2006,1,9,C,Bradley,O'Bryant,Patrick
25403,Mike O'Koren,1980,1,6,G/F,North Carolina,O'Koren,Mike
25404,Jermaine O'Neal,1996,1,17,F/C,Eau Claire HS ,O'Neal,Jermaine
25405,Shaquille O'Neal,1992,1,1,C,LSU,O'Neal,Shaquille
25407,Kyle O'Quinn,2012,2,49,PF,Norfolk St.,O'Quinn,Kyle
25409,Charles Oakley,1985,1,9,PF,Virginia Union,Oakley,Charles
25412,Greg Oden,2007,1,1,C,Ohio State,Oden,Greg
25413,Lamar Odom,1999,1,4,PF/SF,Rhode Island,Odom,Lamar
25416,Semi Ojeleye,2017,2,37,SF/PF,SMU,Ojeleye,Semi
25417,Emeka Okafor,2004,1,2,PF/C,Connecticut,Okafor,Emeka
25418,Jahlil Okafor,2015,1,3,C,Duke,Okafor,Jahlil
25419,Mehmet Okur,2001,2,38,C,Efes Pilsen,Okur,Mehmet
25420,Victor Oladipo,2013,1,2,SG/PG,Indiana,Oladipo,Victor
25422,Jawann Oldham,1980,2,41,C,Seattle,Oldham,Jawann
25423,Brian Oliver,1990,2,32,G,Georgia Tech,Oliver,Brian
25425,Jimmy Oliver,1991,2,39,G/F,Purdue,Oliver,Jimmy
25427,Michael Olowokandi,1998,1,1,C,Pacific,Olowokandi,Michael
25428,Kelly Olynyk,2013,1,13,C,Gonzaga,Olynyk,Kelly
25430,Chinanu Onuaku,2016,2,37,PF/C,Louisville,Onuaku,Chinanu
25431,Louis Orr,1980,2,29,F,Syracuse,Orr,Louis
25433,Daniel Orton,2010,1,29,C,Kentucky,Orton,Daniel
25434,Cedi Osman,2015,2,31,SG/SF,Anadolu Efes,Osman,Cedi
25435,Greg Ostertag,1995,1,28,C,Kansas,Ostertag,Greg
25439,Travis Outlaw,2003,1,23,SF,Starkville HS,Outlaw,Travis
25440,Doug Overton,1991,2,40,PG,La Salle,Overton,Doug
25442,Billy Owens,1991,1,3,SF,Syracuse,Owens,Billy
25443,Chris Owens,2002,2,48,PF,Texas,Owens,Chris
25447,Olumide Oyedeji,2000,2,42,PF,WÃ¼rzburg,Oyedeji,Olumide
25448,Zaza Pachulia,2003,2,42,PF,Ãœlkerspor,Pachulia,Zaza
25451,Scott Padgett,1999,1,28,PF,Kentucky,Padgett,Scott
25452,Marcus Paige,2016,2,55,PG,North Carolina,Paige,Marcus
25454,Walter Palmer,1990,2,33,C/F,Dartmouth,Palmer,Walter
25456,Georgios Papagiannis,2016,1,13,C,Panathinaikos,Papagiannis,Georgios
25457,Kostas Papanikolaou,2012,2,48,SF,Olympiacos,Papanikolaou,Kostas
25460,Anthony Parker,1997,1,21,SG,Bradley,Parker,Anthony
25461,Jabari Parker,2014,1,2,SF/PF,Duke,Parker,Jabari
25463,Tony Parker,2001,1,28,PG,Paris Basket Racing,Parker,Tony
25464,Cherokee Parks,1995,1,12,C,Duke,Parks,Cherokee
25465,Chandler Parsons,2011,2,38,SF,Florida,Parsons,Chandler
25468,Andrae Patterson,1998,2,46,SF,Indiana,Patterson,Andrae
25469,Lamar Patterson,2014,2,48,SG/SF,Pittsburgh,Patterson,Lamar
25470,Patrick Patterson,2010,1,14,PF,Kentucky,Patterson,Patrick
25471,Ruben Patterson,1998,2,31,SF,Cincinnati,Patterson,Ruben
25473,Chris Paul,2005,1,4,PG,Wake Forest,Paul,Chris
25476,John Paxson,1983,1,19,PG,Notre Dame,Paxson,John
25477,Adreian Payne,2014,1,15,PF,Michigan State,Payne,Adreian
25478,Cameron Payne,2015,1,14,PG,Murray State,Payne,Cameron
25479,Kenny Payne,1989,1,19,PF,Louisville,Payne,Kenny
25480,Elfrid Payton,2014,1,10,PG,Louisiana Lafayette,Payton,Elfrid
25482,Gary Payton,1990,1,2,PG,Oregon State,Payton,Gary
25483,Oleksiy Pecherov,2006,1,18,C,BC Kyiv,Pecherov,Oleksiy
25485,Anthony Peeler,1992,1,15,SG,Missouri,Peeler,Anthony
25491,Mike Peplowski,1993,2,52,C,Michigan State,Peplowski,Mike
25492,Will Perdue,1988,1,11,C,Vanderbilt,Perdue,Will
25493,Kendrick Perkins,2003,1,27,C,Ozen HS ,Perkins,Kendrick
25494,Sam Perkins,1984,1,4,F/C,North Carolina,Perkins,Sam
25497,Elliot Perry,1991,2,37,PG,Memphis State,Perry,Elliot
25498,Tim Perry,1988,1,7,F,Temple,Perry,Tim
25499,Chuck Person,1986,1,4,SF,Auburn,Person,Chuck
25500,Wesley Person,1994,1,23,SG,Auburn,Person,Wesley
25501,Alec Peters,2017,2,54,SF,Valparaiso,Peters,Alec
25503,Morris Peterson,2000,1,21,SF/SG,Michigan State,Peterson,Morris
25504,Johan Petro,2005,1,25,C,Pau-Orthez,Petro,Johan
25509,Eddie Phillips,1982,1,21,SF,Alabama,Phillips,Eddie
25510,Bobby Phills,1991,2,45,SG,Southern,Phills,Bobby
25511,Eric Piatkowski,1994,1,15,SG,Nebraska,Piatkowski,Eric
25512,Paul Pierce,1998,1,10,G/F,Kansas,Pierce,Paul
25513,Ricky Pierce,1982,1,18,SF,Rice,Pierce,Ricky
25515,Ed Pinckney,1985,1,10,PF,Villanova,Pinckney,Ed
25519,Scottie Pippen,1987,1,5,SF,Central Arkansas,Pippen,Scottie
25521,Dexter Pittman,2010,2,32,C,Texas,Pittman,Dexter
25525,Mason Plumlee,2013,1,22,C,Duke,Plumlee,Mason
25526,Miles Plumlee,2012,1,26,C,Duke,Plumlee,Miles
25527,Gary Plummer,1984,2,45,F/C,Boston University,Plummer,Gary
25528,Pavel Podkolzin,2004,1,21,C,Metis Varese,Podkolzin,Pavel
25531,Scot Pollard,1997,1,19,C,Kansas,Pollard,Scot
