player_id,year_start,year_end,height,weight
25251,1988,2005,6-7,185.0
25252,1994,2003,6-6,215.0
25253,2010,2018,6-0,185.0
25254,1991,2001,6-10,230.0
25255,2015,2017,6-6,225.0
25256,2007,2018,6-8,246.0
25257,1993,1996,6-5,210.0
25258,2003,2011,7-6,310.0
25259,1986,1988,6-3,180.0
25260,1995,1999,6-6,210.0
25261,2015,2018,6-10,220.0
25262,2000,2000,6-2,175.0
25263,2018,2018,6-3,211.0
25264,1990,2002,6-6,210.0
25265,1989,1989,6-7,205.0
25267,2014,2014,6-6,216.0
25267,2014,2014,6-8,235.0
25268,1999,2009,6-4,190.0
25269,1995,1997,6-11,235.0
25270,1999,2016,6-10,221.0
25271,2001,2005,6-10,235.0
25272,1980,1991,7-0,250.0
25273,1980,1991,6-3,180.0
25274,2006,2006,6-8,220.0
25275,2018,2018,6-3,200.0
25276,2011,2018,6-11,265.0
25277,1992,1992,6-3,185.0
25278,2016,2016,6-7,185.0
25279,1995,2002,7-0,270.0
25280,2008,2012,6-8,205.0
25281,1988,1988,6-9,215.0
25282,2012,2018,6-4,191.0
25283,1981,1990,6-1,175.0
25284,1981,1983,6-1,170.0
25285,1999,2012,6-11,225.0
25286,1988,1988,7-0,260.0
25287,1992,1997,6-4,200.0
25288,2015,2018,6-10,238.0
25289,1983,1983,6-8,205.0
25290,1994,1994,6-10,235.0
25291,1989,1999,6-8,210.0
25292,2012,2015,6-4,190.0
25293,1993,1993,6-8,229.0
25294,2012,2018,6-9,235.0
25295,2012,2018,6-10,245.0
25296,2018,2018,6-3,175.0
25297,2007,2010,6-10,266.0
25298,2002,2006,6-9,221.0
25299,2007,2010,6-8,205.0
25300,1990,1990,6-4,195.0
25301,2009,2017,6-5,210.0
25302,1995,1995,6-7,195.0
25303,1990,1992,6-3,180.0
25304,1989,1989,6-3,190.0
25305,1986,1987,6-2,185.0
25306,1996,1998,6-5,185.0
25307,2013,2017,7-0,222.0
25308,2018,2018,6-9,238.0
25309,2001,2002,6-11,247.0
25310,2013,2014,6-11,249.0
25311,1993,2008,6-10,240.0
25312,2011,2018,7-1,275.0
25313,2016,2018,6-5,200.0
25314,2014,2018,6-6,223.0
25315,2010,2014,7-0,275.0
25316,1986,2001,6-6,200.0
25317,1996,1996,7-0,250.0
25318,2016,2016,6-2,180.0
25319,1991,1991,6-9,225.0
25320,1992,2000,6-1,190.0
25321,1994,2000,7-7,303.0
25322,2014,2014,6-10,230.0
25323,1985,1988,6-9,220.0
25324,2013,2013,6-5,185.0
25325,1988,1988,6-5,225.0
25326,1988,1994,6-9,220.0
25327,2002,2013,6-11,245.0
25328,2017,2018,6-5,170.0
25329,2017,2018,6-4,207.0
25330,1995,2006,6-7,236.0
25331,2003,2010,6-4,190.0
25332,1993,2004,6-7,225.0
25333,2014,2015,6-5,195.0
25334,2014,2018,6-11,240.0
25335,1991,1994,6-10,238.0
25336,1992,2009,7-2,245.0
25337,1997,1998,6-9,235.0
25338,1987,1998,6-6,180.0
25339,2011,2014,7-0,235.0
25340,1999,1999,6-8,245.0
25341,2001,2005,7-0,255.0
25342,2006,2006,7-0,198.0
25343,2003,2008,6-9,221.0
25344,2018,2018,6-6,230.0
25345,2001,2006,6-9,238.0
25346,2001,2012,6-8,240.0
25348,1982,1994,6-10,205.0
25348,2016,2018,6-9,230.0
25349,2015,2018,6-1,175.0
25350,1997,2014,6-3,195.0
25351,1996,1996,5-11,175.0
25352,1980,1990,6-6,220.0
25353,1981,1985,6-3,185.0
25354,2008,2008,6-3,170.0
25355,2017,2017,6-9,200.0
25356,1989,1991,6-5,165.0
25357,2011,2017,6-4,210.0
25358,1983,1993,6-7,238.0
25359,2014,2014,6-3,192.0
25360,2009,2009,6-4,200.0
25361,2005,2018,6-0,190.0
25362,1997,1997,6-3,208.0
25363,1999,2002,6-6,225.0
25364,1988,1988,7-2,260.0
25365,1999,2010,7-0,248.0
25366,2016,2018,6-1,179.0
25367,1983,1994,7-5,217.0
25368,1993,1993,6-4,200.0
25369,1995,1998,6-9,245.0
25370,2001,2008,6-7,220.0
25371,1987,2002,6-7,190.0
25372,2017,2017,6-8,230.0
25373,2008,2009,6-8,216.0
25374,2013,2017,6-9,250.0
25375,1997,1997,6-3,190.0
25376,1981,1983,6-1,175.0
25377,1981,1981,6-6,225.0
25378,1982,1990,6-10,218.0
25379,1990,1990,6-7,210.0
25380,2008,2018,6-11,230.0
25381,2005,2012,6-7,225.0
25382,2007,2007,6-6,230.0
25383,2015,2018,6-11,228.0
25384,2015,2018,7-0,241.0
25385,1998,1998,6-7,225.0
25386,1988,1997,6-8,215.0
25387,1983,1985,6-9,230.0
25388,1997,2006,6-1,175.0
25389,1980,1980,6-11,220.0
25390,2007,2017,6-10,225.0
25391,1999,2018,7-0,245.0
25392,2018,2018,6-5,190.0
25393,2014,2014,6-7,205.0
25394,2015,2018,7-0,280.0
25395,1987,1987,6-2,170.0
25396,2017,2018,6-4,209.0
25397,1995,1995,6-10,255.0
25398,1998,1999,6-5,209.0
25399,1996,1997,6-8,222.0
25400,2016,2016,6-7,228.0
25401,2015,2018,6-9,257.0
25402,2007,2010,7-0,260.0
25403,1981,1988,6-7,207.0
25404,1997,2014,6-11,226.0
25405,1993,2011,7-1,325.0
25406,2018,2018,6-6,215.0
25407,2013,2018,6-10,250.0
25408,1991,1996,6-10,250.0
25409,1986,2004,6-8,225.0
25410,2006,2011,6-10,245.0
25411,2017,2017,6-11,245.0
25412,2009,2014,7-0,250.0
25413,2000,2013,6-10,220.0
25414,1991,1993,7-2,240.0
25415,2013,2013,6-11,255.0
25416,2018,2018,6-7,241.0
25417,2005,2013,6-10,252.0
25418,2016,2018,6-11,275.0
25419,2003,2012,6-11,249.0
25420,2014,2018,6-4,210.0
25421,1985,2002,7-0,255.0
25422,1981,1991,7-0,215.0
25423,1991,1998,6-4,210.0
25424,2002,2003,5-11,180.0
25425,1992,1999,6-5,205.0
25426,1998,2010,6-4,195.0
25427,1999,2007,7-0,269.0
25428,2014,2018,7-0,238.0
25429,2014,2017,6-9,255.0
25430,2017,2017,6-10,245.0
25431,1981,1988,6-8,175.0
25432,1989,1990,6-10,225.0
25433,2012,2014,6-10,255.0
25434,2018,2018,6-8,210.0
25435,1996,2006,7-2,280.0
25436,1993,1993,6-2,165.0
25437,2016,2018,6-7,205.0
25438,1994,2008,6-8,210.0
25439,2004,2014,6-9,210.0
25440,1993,2004,6-3,190.0
25441,2006,2008,6-4,200.0
25442,1992,2001,6-8,220.0
25443,2003,2003,6-7,245.0
25444,1992,1992,6-7,225.0
25445,2011,2012,6-7,210.0
25446,1997,1997,6-9,224.0
25447,2001,2003,6-10,240.0
25448,2004,2018,6-11,270.0
25449,1992,2004,6-2,180.0
25450,1991,1994,6-7,205.0
25451,2000,2007,6-9,240.0
25452,2018,2018,6-1,175.0
25453,2000,2006,6-3,195.0
25454,1991,1993,7-1,215.0
25455,2001,2001,6-9,222.0
25456,2017,2018,7-1,240.0
25457,2015,2016,6-8,225.0
25458,2003,2015,6-1,175.0
25459,2012,2013,6-2,219.0
25460,1998,2012,6-6,215.0
25461,2015,2017,6-8,250.0
25462,2003,2008,6-4,190.0
25463,2002,2018,6-2,185.0
25464,1996,2004,6-11,235.0
25465,2012,2018,6-10,230.0
25466,1990,1990,6-9,215.0
25467,1981,1981,6-8,220.0
25468,1999,2000,6-9,238.0
25469,2016,2017,6-5,225.0
25470,2011,2018,6-9,230.0
25471,1999,2008,6-5,224.0
25472,2018,2018,6-4,200.0
25473,2006,2018,6-0,175.0
25474,2004,2013,6-8,220.0
25475,1980,1990,6-6,200.0
25476,1984,1994,6-2,185.0
25477,2015,2018,6-10,237.0
25478,2016,2017,6-3,185.0
25479,1990,1993,6-8,195.0
25480,2015,2018,6-4,185.0
25482,1991,2007,6-4,180.0
25482,2017,2018,6-3,190.0
25483,2008,2010,7-0,232.0
25484,1980,1980,6-7,220.0
25485,1993,2005,6-4,208.0
25486,2011,2016,6-11,307.0
25487,1980,1983,6-9,225.0
25488,2001,2002,6-3,185.0
25489,2004,2004,6-7,245.0
25490,2004,2005,6-5,220.0
25491,1994,1996,6-10,270.0
25492,1989,2001,7-0,240.0
25493,2004,2016,6-10,270.0
25494,1985,2001,6-9,235.0
25495,2008,2008,7-2,240.0
25496,2018,2018,6-2,200.0
25497,1992,2002,6-0,150.0
25498,1989,1996,6-9,200.0
25499,1987,2000,6-8,220.0
25500,1995,2005,6-6,195.0
25501,2018,2018,6-9,232.0
25502,1985,1992,6-10,235.0
25503,2001,2011,6-7,218.0
25504,2006,2013,7-0,247.0
25505,1990,1993,6-5,195.0
25506,1994,1994,6-10,260.0
25507,1995,1995,6-4,181.0
25508,1986,1988,6-4,180.0
25509,1983,1983,6-7,225.0
25510,1992,2000,6-5,210.0
25511,1995,2008,6-7,215.0
25512,1999,2017,6-7,235.0
25513,1983,1998,6-4,205.0
25514,2004,2013,6-6,215.0
25515,1986,1997,6-9,195.0
25516,2007,2007,6-10,245.0
25517,1984,1984,6-8,230.0
25518,1984,1984,7-1,240.0
25519,1988,2004,6-8,210.0
25520,1983,1986,6-8,220.0
25521,2011,2014,6-11,308.0
25522,2004,2006,6-7,195.0
25523,2016,2016,7-3,256.0
25524,2017,2017,7-0,250.0
25525,2014,2018,6-11,245.0
25526,2013,2018,6-11,249.0
25527,1985,1993,6-9,215.0
25528,2005,2006,7-5,260.0
25529,2017,2018,7-0,248.0
25530,1987,1987,6-5,180.0
25531,1998,2008,6-11,265.0
25532,1988,2004,6-11,220.0
25533,2011,2018,6-7,220.0
25534,1985,1986,6-7,220.0
25535,1998,2005,6-10,235.0
25536,1989,1992,6-10,220.0
25537,2001,2001,6-7,218.0
25538,2014,2018,6-8,198.0
25539,1986,2002,6-3,195.0
25540,2016,2018,6-11,230.0
25541,2016,2018,7-3,240.0
25542,2000,2011,6-8,215.0
25543,2001,2003,6-5,215.0
25544,1997,2007,6-10,280.0
25545,2007,2011,6-8,240.0
25546,2015,2018,6-11,240.0
25547,2006,2014,6-9,225.0
25548,2008,2008,6-7,215.0
25549,2016,2018,6-4,215.0
25550,2007,2007,6-6,235.0
25551,2017,2018,6-7,238.0
25552,1983,1993,6-5,185.0
25553,2014,2016,5-11,175.0
25554,1989,1989,6-2,170.0
25555,1987,1990,6-7,210.0
25556,2010,2015,6-2,181.0
25557,1993,2002,6-1,165.0
25558,1987,1998,6-0,170.0
25559,2006,2017,6-2,190.0
25560,1981,1981,6-6,190.0
25561,2013,2016,6-3,185.0
25562,2003,2016,6-9,212.0
25563,1991,1996,6-3,180.0
25564,2000,2006,6-5,204.0
25565,2008,2009,6-4,170.0
25566,2001,2013,7-1,255.0
25567,1993,1993,6-10,245.0
25568,2018,2018,6-1,200.0
25569,2018,2018,7-1,210.0
25570,2017,2017,6-6,195.0
25571,2007,2013,6-2,185.0
25572,1990,1992,6-8,235.0
25573,2018,2018,6-10,220.0
25574,1982,1983,6-4,190.0
25575,1994,1997,6-11,225.0
25576,2002,2013,6-10,227.0
25577,2000,2005,7-3,250.0
25578,2014,2015,7-0,250.0
25579,1982,1983,6-7,190.0
25580,2003,2003,6-3,183.0
25581,1982,1995,6-8,213.0
25582,2005,2005,7-3,275.0
25583,1992,1995,6-8,235.0
25584,2017,2017,6-2,185.0
25585,2015,2018,6-9,250.0
25586,2009,2014,6-10,205.0
25587,2006,2015,6-10,240.0
25588,2002,2018,6-9,260.0
25589,1981,1981,6-6,220.0
25590,1981,1986,6-1,170.0
25591,1986,1993,7-0,250.0
25592,1996,2011,6-10,225.0
25593,2011,2011,6-4,190.0
25594,1984,1985,6-8,215.0
25595,2007,2007,6-2,190.0
25596,1981,1983,6-8,215.0
25597,2002,2006,7-0,257.0
25598,1995,2002,6-3,190.0
25599,2001,2012,6-6,220.0
25600,2007,2018,6-4,190.0
25601,2005,2007,6-8,240.0
25602,2016,2018,6-10,220.0
25603,1996,2001,7-0,275.0
25604,1995,2000,6-3,199.0
25605,1981,1981,6-5,190.0
25606,1996,2003,6-8,250.0
25607,1990,2001,6-9,247.0
25608,2012,2012,6-8,232.0
25609,2005,2007,6-11,255.0
25610,1988,1988,6-6,230.0
25611,1996,1996,6-3,185.0
25612,2003,2003,6-11,250.0
25613,1996,1999,6-1,195.0
25614,1986,1996,6-8,200.0
25615,1998,2000,6-6,225.0
25617,1990,2004,6-7,215.0
25617,2014,2015,6-6,206.0
25618,2008,2010,6-9,270.0
25619,1980,1987,6-3,195.0
25620,2002,2015,6-6,220.0
25621,2007,2009,6-6,185.0
25622,2016,2018,6-6,200.0
25623,2017,2018,6-6,205.0
25624,2002,2002,6-5,190.0
25625,1990,1999,6-1,180.0
25626,2001,2013,6-6,223.0
25627,1989,2002,6-5,215.0
25628,1994,2002,6-5,215.0
25629,2004,2015,6-2,175.0
25630,2003,2003,6-7,210.0
25631,1994,1999,7-0,245.0
25632,1989,1989,6-10,260.0
25633,2013,2018,6-4,200.0
25634,1989,1992,6-0,170.0
25635,1984,1996,6-4,185.0
25636,2014,2018,6-7,210.0
25637,2006,2009,6-2,180.0
25638,2001,2001,6-7,215.0
25639,2013,2017,6-1,173.0
25640,1984,1997,6-10,218.0
25641,2006,2007,6-9,240.0
25642,1992,2000,7-0,285.0
25643,1985,1996,6-3,185.0
25644,2000,2000,6-5,190.0
25645,2005,2007,6-6,210.0
25646,1997,1998,6-5,200.0
25647,1980,1992,6-9,220.0
25648,1990,2007,6-10,225.0
25649,1990,2003,7-1,235.0
25650,2000,2004,6-8,210.0
25652,1995,2005,6-7,225.0
25652,2015,2017,6-6,222.0
25653,2001,2001,6-7,212.0
25654,1994,2001,6-2,180.0
25655,1991,2002,6-3,180.0
25656,2006,2016,5-9,180.0
25657,1983,1983,6-4,180.0
25658,1991,1997,6-2,195.0
25659,2013,2017,6-10,237.0
25660,1981,1981,6-8,217.0
25661,1987,2000,6-7,210.0
25662,2007,2017,6-3,176.0
25663,1996,1997,6-7,220.0
25664,1995,2002,6-11,220.0
25665,1987,1988,6-10,225.0
25666,1994,2005,6-7,235.0
25667,1997,2000,6-10,235.0
25668,1981,1985,6-1,175.0
25669,2007,2018,6-1,186.0
25670,1993,2004,6-10,250.0
25671,2009,2018,6-3,190.0
25672,1995,2007,6-8,210.0
25673,1997,2009,6-7,250.0
25674,1989,1989,6-5,180.0
25675,2005,2011,6-6,195.0
25676,2013,2018,6-7,206.0
25677,1990,1990,6-11,255.0
25678,1988,1990,6-8,212.0
25679,1987,1987,6-5,200.0
25680,1989,1990,6-8,250.0
25681,1986,1986,6-5,195.0
25682,1988,1990,6-9,220.0
25683,2007,2013,6-6,215.0
25684,1990,1998,6-8,210.0
25685,1995,1998,6-11,245.0
25686,2016,2018,6-2,190.0
25687,2012,2018,6-4,194.0
25688,2003,2003,6-11,265.0
25689,1990,1993,6-2,180.0
25690,2015,2017,6-10,228.0
25691,2000,2009,6-9,246.0
25692,1995,1996,6-1,185.0
25693,1982,1993,6-10,240.0
25694,1996,1996,6-9,240.0
25695,2009,2017,6-6,220.0
25696,2003,2010,6-6,215.0
25697,1994,2006,6-7,225.0
25698,2016,2018,6-5,195.0
25700,1983,1988,6-5,195.0
25700,2012,2012,6-0,170.0
25701,1996,2003,7-3,279.0
25702,2017,2018,6-11,240.0
25703,2013,2016,7-0,270.0
25704,1987,2000,6-11,230.0
25705,2003,2015,6-7,210.0
25706,1997,1998,7-0,231.0
25707,2001,2003,7-0,230.0
25708,2008,2009,7-1,245.0
25709,2015,2018,6-9,214.0
25710,2003,2007,6-11,235.0
25711,1984,1992,7-4,228.0
25712,2011,2013,6-9,260.0
25713,2001,2003,6-4,195.0
25714,1990,1993,6-8,225.0
25715,2011,2017,6-11,235.0
25716,2006,2006,6-5,210.0
25717,1983,1993,6-6,210.0
25718,2001,2005,7-1,256.0
25719,1985,1985,6-9,215.0
25720,2017,2018,6-10,223.0
25721,1997,1999,6-7,225.0
25722,2002,2003,6-6,200.0
25723,2017,2018,6-7,210.0
25724,2002,2003,6-2,186.0
25725,2003,2003,6-6,225.0
25726,2002,2012,6-9,241.0
25727,2006,2006,6-4,185.0
25728,1981,1984,6-8,208.0
25729,1982,1999,6-11,235.0
25730,1991,1997,6-9,250.0
25731,1985,1985,6-11,240.0
25732,2006,2007,7-1,255.0
25733,1991,1999,7-1,260.0
25734,1983,1989,6-10,210.0
25735,1986,2001,6-9,214.0
25736,2014,2018,6-1,172.0
25737,1985,1987,6-6,210.0
25738,2008,2017,6-9,240.0
25739,1997,1997,6-10,250.0
25740,1984,1997,6-3,195.0
25741,1991,2000,6-8,229.0
25742,1997,1997,6-6,180.0
25743,2013,2018,6-8,237.0
25744,1997,2002,6-10,250.0
25745,1986,1988,6-7,188.0
25746,1998,1998,6-5,210.0
25747,1993,2000,6-8,190.0
25748,2007,2018,6-7,220.0
25749,1989,1999,6-11,230.0
25750,2012,2013,6-2,183.0
25751,2017,2018,6-5,230.0
25752,1987,1993,7-0,210.0
25753,2007,2009,6-11,230.0
25754,2011,2017,6-9,285.0
25755,2002,2005,6-9,225.0
25756,2008,2018,6-3,190.0
25757,2005,2006,7-3,305.0
25758,1985,1985,6-5,185.0
25759,1989,1999,6-10,225.0
25760,2011,2014,6-3,190.0
25761,1998,1998,6-0,169.0
25762,2009,2009,6-9,245.0
25763,1989,1991,6-11,235.0
25764,1989,2003,6-6,190.0
25765,1999,1999,6-11,260.0
25766,1981,1982,6-7,210.0
25767,2013,2014,6-9,217.0
25768,1999,1999,6-3,190.0
25769,1983,1983,6-2,170.0
25770,2003,2005,6-10,230.0
25771,1990,1990,6-2,200.0
25772,2012,2018,6-5,220.0
25773,2013,2015,6-6,190.0
25774,2017,2018,6-9,230.0
25775,1981,1990,6-1,168.0
25776,2012,2012,6-5,205.0
25777,2011,2011,6-11,305.0
25778,2006,2007,6-9,255.0
25779,2018,2018,6-10,230.0
25780,2002,2012,6-7,210.0
25781,2007,2009,6-9,235.0
25782,2016,2018,6-6,195.0
25783,2018,2018,6-5,166.0
25784,1991,1997,6-7,210.0
25785,1999,1999,6-3,202.0
25786,1995,2002,6-9,248.0
25787,1999,1999,6-4,235.0
25788,2008,2009,6-10,245.0
25789,2013,2016,6-10,248.0
25790,2013,2018,6-8,228.0
25791,2009,2009,6-0,185.0
25792,2012,2014,6-8,230.0
25793,2006,2012,6-8,216.0
25794,1987,1987,6-5,175.0
25795,1985,1985,6-8,210.0
25796,2014,2014,6-0,185.0
25797,1987,1996,6-1,180.0
25798,1999,2012,6-9,255.0
25799,1995,2003,6-7,215.0
25800,1983,1983,6-5,205.0
25801,2003,2005,6-8,215.0
25802,2012,2016,6-3,205.0
25803,2007,2007,6-10,238.0
25804,1985,1985,6-4,200.0
25805,1989,1989,6-1,175.0
25806,2015,2018,6-4,220.0
25809,1989,1997,6-10,230.0
25809,1990,1996,6-1,160.0
25809,1998,2006,6-4,194.0
25811,1993,1995,6-3,190.0
25811,2014,2014,6-2,200.0
25812,1987,1991,6-6,210.0
25813,2007,2012,6-7,250.0
25814,2018,2018,6-3,195.0
25815,1983,1991,6-6,205.0
25816,2005,2006,6-7,215.0
25817,1992,1996,6-10,220.0
25818,2012,2016,6-10,250.0
25819,2011,2018,6-0,175.0
25820,2005,2018,6-6,225.0
25821,2001,2005,6-11,250.0
25822,2008,2018,7-0,245.0
25823,2012,2012,6-2,190.0
25824,1982,1983,6-9,225.0
25825,1996,2011,6-10,225.0
25826,2005,2018,6-9,225.0
25827,1987,1987,6-3,180.0
25828,1988,1997,6-3,170.0
25829,1992,1994,6-3,200.0
25830,1981,1993,6-8,215.0
25831,2002,2004,6-10,235.0
25833,1990,1995,6-10,225.0
25833,1995,2001,6-8,230.0
25834,2001,2001,6-8,195.0
25835,2012,2013,6-2,185.0
25836,1987,1992,6-5,210.0
25837,1993,1994,6-10,240.0
25838,2015,2016,6-0,165.0
25839,1992,2005,6-7,200.0
25840,2007,2007,6-8,235.0
25841,1997,1997,6-2,208.0
25842,2004,2005,6-8,225.0
25843,1991,2001,6-3,185.0
25844,1989,2000,7-4,250.0
25845,1986,1992,7-0,250.0
25846,2014,2018,6-7,200.0
25847,1996,2008,6-3,190.0
25848,2005,2008,6-6,225.0
25849,2002,2009,6-1,185.0
25850,2004,2011,6-9,248.0
25851,2014,2014,6-8,215.0
25852,2005,2007,6-10,250.0
25853,1980,1984,6-5,190.0
25854,2007,2007,6-4,195.0
25855,1981,1992,6-2,175.0
25856,2009,2018,6-10,255.0
25857,1993,1994,6-6,210.0
25858,1993,1997,7-0,270.0
25859,1991,2002,7-0,265.0
25860,2011,2017,6-11,245.0
25861,1993,2005,6-5,190.0
25862,1982,1986,6-7,230.0
25863,1999,2000,6-11,215.0
25864,1996,2013,6-6,218.0
25865,1985,1987,6-5,170.0
25866,1989,2002,6-3,180.0
25867,2015,2018,6-6,205.0
25868,1997,1997,6-7,225.0
25869,1999,2004,7-0,236.0
25870,2014,2014,6-5,188.0
25871,1989,1991,6-2,175.0
25872,1997,2000,6-7,210.0
25873,2011,2018,6-5,230.0
25874,2016,2016,6-10,270.0
25875,1983,1989,6-5,195.0
25876,1993,1993,6-5,195.0
25877,2001,2013,6-5,210.0
25878,1998,1998,6-8,239.0
25879,1992,1997,6-8,220.0
25880,1998,2005,6-10,230.0
25881,2012,2015,6-11,260.0
25882,1984,1988,6-11,245.0
25883,1993,2002,6-5,208.0
25884,1986,1993,6-8,220.0
25885,2015,2015,5-11,165.0
25886,1985,2003,6-1,170.0
25887,1999,2011,6-9,220.0
25888,1998,1998,7-0,264.0
25889,1986,1990,6-10,220.0
25890,2015,2017,6-9,263.0
25891,2017,2017,6-11,255.0
25892,2012,2018,6-6,200.0
25893,2005,2008,6-6,222.0
25894,1996,2008,5-10,171.0
25895,2006,2008,6-1,179.0
25896,2003,2016,6-10,245.0
25897,2008,2008,6-5,201.0
25898,1997,2005,6-3,210.0
25899,1995,2003,6-9,210.0
25900,1989,2005,6-3,175.0
25901,1988,1989,6-10,260.0
25902,1992,2001,6-8,220.0
25903,1992,1993,6-4,190.0
25904,1981,1981,6-7,215.0
25905,2008,2017,6-5,210.0
25906,2013,2017,6-9,260.0
25907,2010,2013,6-8,230.0
25908,1989,1989,6-11,215.0
25909,1999,2005,7-2,220.0
25910,1984,1992,6-2,170.0
25911,1996,2005,6-5,200.0
25912,1984,1985,6-3,190.0
25913,1992,1996,6-2,170.0
25914,2018,2018,6-8,250.0
25915,2004,2007,6-8,275.0
25916,2005,2009,7-0,245.0
25917,2001,2009,6-9,225.0
25918,1995,1995,6-5,230.0
25919,2011,2011,6-7,225.0
25920,1996,1996,6-9,255.0
25921,1997,1997,6-11,230.0
25922,2000,2009,6-7,244.0
25923,1995,2001,7-0,245.0
25924,2005,2005,5-9,165.0
25925,2006,2006,6-10,260.0
25926,2001,2001,6-10,260.0
25927,1987,1995,6-11,230.0
25928,2018,2018,6-8,205.0
25929,2016,2017,7-3,260.0
25930,1989,1989,6-4,175.0
25931,2006,2007,6-6,180.0
25932,2017,2018,6-3,170.0
25933,1990,1990,6-3,190.0
25934,1983,1987,6-4,175.0
25935,2013,2015,6-7,225.0
25936,2010,2011,6-4,210.0
25937,1998,2000,6-9,220.0
25938,1990,1990,6-8,220.0
25939,1998,2007,6-9,260.0
25940,2009,2009,6-2,165.0
25941,2013,2014,6-3,185.0
25942,1983,1983,6-5,180.0
25943,1983,1993,6-5,195.0
25944,2010,2018,6-2,186.0
25945,2013,2014,6-2,189.0
25946,2013,2018,6-9,242.0
25947,2005,2015,6-0,165.0
25948,2010,2018,6-6,195.0
25949,2018,2018,6-5,196.0
25950,1981,1983,6-5,210.0
25951,2000,2018,6-2,185.0
25952,2010,2014,7-3,263.0
25953,2018,2018,6-9,215.0
25954,1985,1986,6-7,210.0
25955,1983,1987,6-7,195.0
25956,2014,2014,6-7,200.0
25957,2005,2008,6-4,208.0
25958,1992,1998,6-4,175.0
25959,1992,1992,6-3,175.0
25960,2002,2011,6-9,256.0
25961,1991,1991,6-8,225.0
25962,2012,2017,5-9,185.0
25963,1982,1994,6-1,180.0
25964,2000,2001,6-6,215.0
25965,2005,2006,6-8,235.0
25966,1984,1991,6-3,190.0
25967,1998,2006,6-9,265.0
25968,2000,2010,6-7,261.0
25969,1996,2013,6-9,230.0
25970,2012,2018,6-8,235.0
25971,2012,2015,6-9,225.0
25972,1998,2010,6-10,230.0
25973,2007,2015,6-9,215.0
25974,2012,2012,6-10,245.0
25975,1985,1989,6-6,210.0
25976,1987,1992,6-7,195.0
25977,1995,1998,6-4,193.0
25978,1983,1983,6-8,225.0
25979,2006,2007,6-7,195.0
25980,2014,2017,6-8,206.0
25981,2009,2016,6-11,250.0
25982,1994,1994,6-11,260.0
25983,2012,2018,6-7,215.0
25984,1983,1997,6-10,245.0
25985,2012,2012,6-6,211.0
25986,1984,1986,6-6,210.0
25987,1992,1992,6-4,185.0
25988,2012,2018,6-9,238.0
25989,2008,2011,6-8,220.0
25990,1986,1996,6-10,225.0
25991,2010,2017,6-4,205.0
25992,2018,2018,6-5,212.0
25993,1985,2001,6-9,225.0
25994,1984,1997,6-2,175.0
25995,1983,1984,6-11,215.0
25996,2002,2014,6-3,195.0
25997,1986,1997,6-9,240.0
25998,2017,2017,7-0,260.0
25999,1982,1989,6-9,225.0
26000,1989,1995,6-7,235.0
26001,2009,2018,6-8,240.0
26002,1981,1988,6-3,178.0
26003,1986,1994,6-2,178.0
26004,1991,1996,6-6,210.0
26005,1980,1980,6-9,210.0
26006,2002,2003,6-6,210.0
26007,2016,2017,6-7,197.0
26008,1994,1997,6-11,250.0
26009,1983,1985,6-7,190.0
26010,2016,2018,7-0,244.0
26011,1999,2005,6-8,284.0
26012,1996,2004,6-8,250.0
26013,2002,2004,6-4,200.0
26014,1982,1991,6-6,220.0
26015,2003,2004,7-2,240.0
26016,2001,2007,7-2,285.0
26017,2003,2006,7-0,225.0
26018,2008,2010,6-6,205.0
26019,1995,1995,6-8,220.0
26020,2007,2018,6-6,245.0
26021,1983,1993,6-5,193.0
26022,2006,2015,6-10,249.0
26023,2000,2000,6-9,236.0
26024,2001,2015,6-10,220.0
26025,1987,1992,5-11,160.0
26026,1982,1989,6-5,190.0
26027,2011,2018,6-7,220.0
26028,1990,1995,6-7,200.0
26029,1985,1996,6-9,230.0
26030,1992,1992,6-8,245.0
26031,2016,2018,6-11,243.0
26032,2000,2000,6-2,190.0
26033,1985,1990,6-11,240.0
26034,1995,1995,6-1,185.0
26035,2012,2014,6-10,260.0
26036,2012,2012,6-6,204.0
26037,2011,2018,6-10,240.0
26038,2004,2011,6-6,215.0
26039,2005,2017,6-3,205.0
26040,2009,2010,6-5,183.0
26041,2017,2018,5-10,150.0
26042,1989,1991,6-2,180.0
26043,2017,2017,6-9,221.0
26044,2011,2012,6-3,205.0
26045,2013,2018,7-0,265.0
26046,1982,1991,6-1,183.0
26047,2017,2018,6-6,212.0
26048,1981,1981,6-7,210.0
26049,1994,2006,6-1,170.0
26050,1998,2006,6-10,220.0
26051,1996,1996,6-8,215.0
26052,1981,1993,6-8,220.0
26053,1986,1987,7-1,255.0
26054,2001,2001,6-5,200.0
26055,2017,2018,6-0,195.0
26056,2002,2002,7-1,260.0
26057,2005,2017,6-10,273.0
26058,2013,2014,6-9,230.0
26059,2011,2017,6-6,217.0
26060,1996,1999,6-9,240.0
26061,1998,2009,6-1,190.0
26062,2016,2018,6-6,202.0
26063,1991,2001,6-9,230.0
26064,1982,1987,6-9,215.0
26065,2012,2014,6-11,240.0
26066,1993,1993,6-6,195.0
26067,1992,1992,6-9,215.0
26068,2006,2016,6-11,232.0
26069,1982,1990,6-7,220.0
26070,1986,1992,6-2,185.0
26071,2007,2008,6-8,225.0
26072,1995,2000,6-4,190.0
