player_id,age,year,team,position_played,minutes_played,points_scored,two_points_scored,three_points_scored,free_throws_made,assists,steals,blocks,turnovers,field_goal_percentage
23814,23,2002,SAC,PG,2659,1098,395,51,0.0,403,87,15,134,0.45299999999999996
23814,24,2003,SAC,PG,1835,875,273,56,0.0,285,72,8,127,0.47
23814,25,2004,SAC,PG,2980,1506,379,148,0.0,444,112,18,175,0.45
23814,26,2005,SAC,PG,3084,1571,429,131,0.0,541,124,30,203,0.44299999999999995
23814,27,2006,SAC,PG,3167,1728,405,192,0.0,444,82,10,199,0.43200000000000005
23814,28,2007,SAC,PG,2784,1403,298,173,0.0,388,88,6,197,0.40399999999999997
23814,29,2008,TOT,PG,1573,667,155,93,0.0,290,54,4,119,0.41100000000000003
23814,29,2008,SAC,PG,473,203,54,24,0.0,75,19,2,38,0.406
23814,29,2008,ATL,PG,1100,464,101,69,0.0,215,35,2,81,0.414
23814,30,2009,ATL,PG,2740,1176,270,167,0.0,392,98,11,128,0.435
23814,31,2010,ATL,PG,2195,730,142,126,0.0,310,67,3,90,0.41600000000000004
23814,32,2011,TOT,PG,2285,688,95,153,0.0,265,50,9,101,0.431
23814,32,2011,ATL,PG,1674,526,79,113,0.0,202,38,6,68,0.435
23814,32,2011,WAS,PG,29,2,1,0,0.0,8,1,0,1,0.111
23814,32,2011,MIA,PG,582,160,15,40,0.0,55,11,3,32,0.43700000000000006
23814,33,2012,NYK,PG,557,103,8,27,0.0,80,21,3,20,0.282
23876,22,1999,TOT,PG,221,65,27,3,0.0,33,6,0,20,0.38
23876,22,1999,NJN,PG,51,21,9,1,0.0,6,1,0,7,0.47600000000000003
23876,22,1999,CLE,PG,170,44,18,2,0.0,27,5,0,13,0.345
23876,23,2000,TOT,PG,261,138,48,8,0.0,48,12,1,17,0.483
23876,23,2000,ORL,PG,8,6,3,0,0.0,3,0,0,0,0.75
23876,23,2000,CLE,PG,253,132,45,8,0.0,45,12,1,17,0.473
23876,24,2001,LAC,PG,149,65,24,1,0.0,32,5,0,9,0.397
23876,25,2002,LAC,PG,761,280,97,13,0.0,145,20,2,44,0.4
23876,26,2003,GSW,PG,1321,600,170,29,0.0,221,38,4,73,0.429
23876,27,2004,DEN,SG,1849,839,266,55,0.0,295,51,3,100,0.419
23876,28,2005,DEN,PG,2162,1015,284,56,0.0,372,78,12,121,0.413
23876,29,2006,DEN,PG,1542,756,209,62,0.0,230,48,4,83,0.41
23876,30,2007,TOT,PG,2031,961,228,95,0.0,291,56,2,120,0.42
23876,30,2007,DEN,PG,877,472,115,41,0.0,132,25,2,52,0.413
23876,30,2007,MIL,PG,1154,489,113,54,0.0,159,31,0,68,0.42700000000000005
23876,31,2008,CHA,PG,577,185,47,14,0.0,96,13,0,41,0.355
23876,33,2010,WAS,PG,1117,440,153,19,0.0,171,24,3,69,0.42700000000000005
23876,34,2011,MIL,PG,862,408,129,27,0.0,141,38,3,52,0.44299999999999995
23876,35,2012,HOU,PG,111,39,10,2,0.0,17,1,0,7,0.33299999999999996
23923,23,1999,PHO,SG,236,80,30,3,0.0,31,5,1,22,0.371
24002,23,1999,CHI,SG,624,171,66,5,0.0,66,21,7,46,0.32899999999999996
24012,22,1999,TOR,SF,1760,913,326,19,0.0,149,55,77,110,0.45
24012,23,2000,TOR,SF,3126,2107,693,95,0.0,322,110,92,178,0.465
24012,24,2001,TOR,SF,2979,2070,600,162,0.0,291,114,82,167,0.46
24012,25,2002,TOR,SG,2385,1484,438,121,0.0,239,94,43,154,0.428
24012,26,2003,TOR,SG,1471,884,310,45,0.0,143,48,41,74,0.467
24012,27,2004,TOR,SG,2785,1645,515,93,0.0,348,88,65,223,0.41700000000000004
24012,28,2005,TOT,SF-SG,2828,1886,569,127,0.0,327,109,48,168,0.452
24012,28,2005,TOR,SG,608,317,105,19,0.0,61,25,15,22,0.41100000000000003
24012,28,2005,NJN,SF,2220,1569,464,108,0.0,266,84,33,146,0.462
24012,29,2006,NJN,SG,2906,1911,528,125,0.0,338,94,53,213,0.43
24012,30,2007,NJN,SG,3126,2070,570,156,0.0,393,82,30,217,0.45399999999999996
24012,31,2008,NJN,SG,2959,1622,489,98,0.0,389,93,33,181,0.456
24012,32,2009,NJN,SG,2946,1662,437,151,0.0,376,82,38,166,0.43700000000000006
24012,33,2010,ORL,SG,2310,1244,315,119,0.0,236,53,18,106,0.428
24012,34,2011,TOT,SG,2051,1022,273,116,0.0,146,67,20,90,0.43700000000000006
24012,34,2011,ORL,SG,664,333,98,27,0.0,64,20,3,36,0.47
24012,34,2011,PHO,SG,1387,689,175,89,0.0,82,47,17,54,0.42200000000000004
24012,35,2012,DAL,SG,1542,615,149,74,0.0,139,56,25,84,0.41100000000000003
24012,36,2013,DAL,SF,2093,1088,210,162,0.0,194,74,44,106,0.435
24012,37,2014,DAL,SG,1973,967,184,146,0.0,212,61,35,108,0.40700000000000003
24012,38,2015,MEM,SG,1091,384,66,69,0.0,79,43,14,43,0.33299999999999996
24012,39,2016,MEM,SG,1005,395,74,59,0.0,56,38,16,35,0.38799999999999996
24012,40,2017,MEM,SF,1799,586,81,112,0.0,133,60,36,50,0.39399999999999996
24052,23,1999,DEN,C,409,93,36,0,0.0,10,10,31,21,0.45
24052,24,2000,DEN,C,1850,694,285,1,0.0,71,45,114,125,0.542
24052,25,2001,TOT,PF,1720,640,249,0,0.0,72,32,154,90,0.48
24052,25,2001,DEN,PF,752,227,82,0,1.0,34,16,44,48,0.41200000000000003
24052,25,2001,TOR,PF,968,413,167,0,0.0,38,16,110,42,0.522
24052,26,2002,TOR,C,2185,915,380,0,0.0,88,58,122,140,0.49
24052,27,2003,SAC,C,1780,536,226,0,0.0,80,38,150,94,0.501
24052,28,2004,UTA,PF,27,4,2,0,0.0,1,1,0,0,0.33299999999999996
24164,27,1999,CHI,SF,902,308,109,0,0.0,40,23,17,48,0.449
24164,28,2000,TOT,SF,474,179,67,0,0.0,17,17,3,33,0.42700000000000005
24164,28,2000,CHI,SF,443,168,63,0,0.0,16,13,2,31,0.426
24164,28,2000,CLE,SF,31,11,4,0,0.0,1,4,1,2,0.444
24164,29,2001,TOT,SF,209,62,25,0,0.0,7,6,4,11,0.49
24164,29,2001,TOR,SF,140,42,15,0,0.0,4,2,3,7,0.517
24164,29,2001,DET,SF,69,20,10,0,0.0,3,4,1,4,0.455
24185,19,1999,CHH,SG,557,209,79,2,0.0,58,30,7,54,0.405
24185,20,2000,CHH,SG,570,227,94,0,0.0,62,30,8,46,0.503
24185,21,2001,MIA,SG,70,32,11,1,0.0,11,5,2,5,0.414
24185,22,2002,CLE,SF,1954,959,365,11,0.0,178,69,23,148,0.48100000000000004
24185,23,2003,CLE,SG,3131,1626,528,74,0.0,436,125,36,277,0.41
24185,24,2004,TOT,SF-SG,2474,1140,394,52,0.0,259,96,22,189,0.469
24185,24,2004,CLE,SG,796,336,117,17,0.0,111,25,8,68,0.431
24185,24,2004,BOS,SF,1678,804,277,35,0.0,148,71,14,121,0.488
24185,25,2005,BOS,SG,2696,1309,420,61,0.0,246,89,27,205,0.462
24185,26,2006,TOT,SG-SF,3207,1516,511,73,0.0,394,91,17,213,0.44799999999999995
24185,26,2006,BOS,SG,1747,827,289,40,0.0,221,49,9,115,0.46399999999999997
24185,26,2006,MIN,SF,1460,689,222,33,0.0,173,42,8,98,0.429
24185,27,2007,MIN,SF,3021,1374,383,123,0.0,385,80,23,210,0.465
24185,28,2008,MIA,SF,2963,1130,285,135,0.0,276,87,14,191,0.433
24185,29,2009,LAC,SG,785,232,48,35,0.0,82,19,5,39,0.33899999999999997
24185,30,2010,LAC,SF,499,158,46,16,0.0,39,11,3,29,0.434
24223,23,1999,HOU,SG,1558,547,144,71,0.0,95,27,11,66,0.465
24223,24,2000,VAN,SG,3103,1496,435,119,0.0,208,116,45,165,0.436
24223,25,2001,VAN,SG,2618,1142,339,86,0.0,233,62,27,162,0.41700000000000004
24223,26,2002,MEM,SG,124,43,7,8,0.0,9,3,1,8,0.313
24223,27,2003,MEM,SG,87,29,6,4,0.0,8,5,1,6,0.41700000000000004
24234,21,1999,ORL,C,780,304,125,0,0.0,20,19,17,26,0.46799999999999997
24234,22,2000,ORL,C,1335,565,241,1,0.0,63,29,34,65,0.452
24234,23,2001,ORL,C,1398,490,220,0,0.0,65,37,41,59,0.41700000000000004
24234,24,2002,CLE,C,705,194,78,0,0.0,25,15,11,37,0.41700000000000004
24234,25,2003,NYK,C,1041,328,146,0,0.0,42,16,16,49,0.426
24234,26,2004,TOT,C,1029,325,140,0,0.0,44,23,36,48,0.435
24234,26,2004,NYK,C,685,231,100,0,0.0,30,17,30,37,0.444
24234,26,2004,DEN,C,344,94,40,0,0.0,14,6,6,11,0.41200000000000003
24234,27,2005,MIA,C,1175,321,148,0,0.0,47,23,22,36,0.447
24234,28,2006,MIA,C,371,98,37,0,0.0,8,10,7,14,0.42
24234,29,2007,MIA,C,698,200,82,0,0.0,22,18,15,30,0.469
24234,30,2008,MIN,C,257,57,28,0,0.0,7,10,10,12,0.444
24252,24,1999,HOU,PG,441,118,31,16,0.0,52,12,4,31,0.364
24252,25,2000,HOU,PG,1293,420,99,59,0.0,162,41,1,66,0.38299999999999995
24252,26,2001,CHI,PG,1305,302,84,40,0.0,185,32,3,68,0.379
24252,27,2002,CHH,PG,774,210,47,31,0.0,101,32,2,33,0.429
24252,28,2003,NOH,PG,79,19,5,3,0.0,11,2,0,3,0.29600000000000004
24252,29,2004,NOH,PG,78,12,3,1,0.0,13,4,0,8,0.222
24435,23,1999,BOS,PG,205,51,9,6,0.0,18,5,1,12,0.294
24442,22,1999,PHO,PF,538,217,78,7,0.0,18,8,3,20,0.5
24442,23,2000,ORL,SF,1479,675,179,79,0.0,58,31,19,85,0.441
24442,24,2001,ORL,SF,1579,628,126,97,0.0,51,40,15,68,0.387
24442,25,2002,ORL,PF,2406,884,158,169,0.0,99,61,28,68,0.426
24442,26,2003,ORL,PF,2584,868,151,161,0.0,121,62,20,77,0.419
24442,27,2004,ORL,PF,22,2,1,0,0.0,1,0,0,0,0.33299999999999996
24442,28,2005,ORL,PF,955,324,74,49,0.0,30,19,9,30,0.402
24442,29,2006,ORL,PF,938,282,51,50,0.0,38,12,9,38,0.41700000000000004
24442,30,2007,ORL,PF,277,71,11,11,0.0,14,7,0,14,0.314
24442,31,2008,ORL,PF,284,66,19,8,0.0,13,6,1,17,0.33799999999999997
24511,25,1999,TOT,C,13,4,2,0,0.0,0,1,0,2,0.33299999999999996
24511,25,1999,MIN,C,8,2,1,0,0.0,0,0,0,1,0.25
24511,25,1999,MIL,C,5,2,1,0,0.0,0,1,0,1,0.5
24511,30,2004,UTA,C,98,25,11,0,0.0,3,1,1,7,0.478
24595,22,1999,ORL,SF,1114,408,138,10,0.0,45,30,6,73,0.46299999999999997
24595,23,2000,ORL,SF,63,16,2,2,0.0,8,5,1,1,0.235
24595,24,2001,CLE,SG,1615,623,225,13,0.0,102,42,17,90,0.45399999999999996
24595,25,2002,PHI,SF,2541,958,365,21,0.0,107,70,5,127,0.461
24595,26,2003,UTA,SF,2557,1370,455,66,0.0,133,73,17,160,0.511
24595,27,2004,UTA,SF,1134,502,185,8,0.0,63,22,2,65,0.47100000000000003
24595,28,2005,UTA,SF,2584,1090,409,9,0.0,142,70,16,133,0.489
24595,29,2006,UTA,SF,1944,885,308,14,0.0,98,59,14,109,0.475
24595,30,2007,UTA,SF,1965,894,309,13,0.0,99,52,11,118,0.491
24595,31,2008,UTA,SF,1374,622,235,2,0.0,82,45,14,95,0.5
24595,32,2009,UTA,SG,693,277,111,0,0.0,28,29,9,29,0.461
24599,18,1999,IND,PF,160,45,18,0,0.0,5,4,2,11,0.321
24599,19,2000,IND,PF,854,328,113,8,0.0,38,25,9,65,0.45799999999999996
24599,20,2001,IND,PF,1892,586,240,1,0.0,130,63,18,148,0.444
24599,21,2002,IND,PF,1313,576,229,1,0.0,54,41,21,78,0.475
24599,22,2003,IND,SF,2467,1002,376,13,0.0,125,71,33,163,0.434
24599,23,2004,IND,PF,2441,1048,400,21,0.0,131,80,22,163,0.46299999999999997
24599,24,2005,ATL,SF,2550,1158,437,16,0.0,208,85,16,204,0.45899999999999996
24599,25,2006,ATL,PF,2782,1411,485,66,0.0,238,85,14,195,0.452
24599,26,2007,TOT,PF,2563,1285,368,127,0.0,149,65,24,169,0.457
24599,26,2007,IND,PF,1208,572,169,54,0.0,51,25,10,91,0.45799999999999996
24599,26,2007,GSW,PF,1355,713,199,73,0.0,98,40,14,78,0.456
24599,27,2008,GSW,C,2190,1102,248,153,0.0,132,74,16,90,0.434
24599,28,2009,TOT,PF,2546,1469,361,171,0.0,102,88,22,161,0.439
24599,28,2009,GSW,PF,166,62,12,11,0.0,10,7,0,7,0.32899999999999996
24599,28,2009,NYK,PF,2380,1407,349,160,0.0,92,81,22,154,0.446
24599,29,2010,NYK,PF,2195,1276,308,140,0.0,110,62,26,132,0.435
24599,30,2011,DEN,PF,1665,765,164,117,0.0,101,39,10,106,0.41600000000000004
24599,31,2012,DEN,PF,1761,910,244,101,0.0,88,58,12,112,0.446
24599,32,2013,ORL,C,119,51,12,8,0.0,10,4,1,7,0.35100000000000003
24599,33,2014,WAS,PF,511,225,48,34,0.0,28,14,0,34,0.396
24644,22,1999,VAN,SF,331,97,33,2,0.0,22,9,4,18,0.365
24725,20,1999,PHI,PG,988,455,162,8,0.0,77,44,14,68,0.41100000000000003
24725,21,2000,TOT,SG,2324,1226,430,29,0.0,205,115,28,195,0.4
24725,21,2000,PHI,SG,1018,501,181,11,0.0,75,54,12,95,0.41600000000000004
24725,21,2000,GSW,SG,1306,725,249,18,0.0,130,61,16,100,0.389
24725,22,2001,GSW,SG,1846,823,294,14,0.0,223,96,29,152,0.38299999999999995
24725,23,2002,GSW,SG,2049,895,325,18,0.0,316,113,23,171,0.423
24725,24,2003,WAS,PG,2137,857,317,29,0.0,205,86,24,136,0.467
24725,25,2004,WAS,SG,2061,1148,322,79,0.0,148,95,26,152,0.397
24725,26,2005,WAS,SG,2358,1345,408,59,0.0,285,176,18,153,0.43
24725,27,2006,CLE,SG,1281,558,164,28,0.0,131,53,21,99,0.409
24725,28,2007,CLE,SG,2596,1045,307,74,0.0,256,89,26,154,0.4
24725,29,2008,TOT,PG-SG,2020,827,238,67,0.0,181,99,17,116,0.381
24725,29,2008,CLE,PG,1210,491,137,43,0.0,94,60,11,72,0.377
24725,29,2008,CHI,SG,810,336,101,24,0.0,87,39,6,44,0.387
24725,30,2009,TOT,SF-SG,1479,640,149,75,0.0,119,72,14,71,0.402
24725,30,2009,CHI,SF,792,361,87,40,0.0,59,36,9,36,0.41200000000000003
24725,30,2009,NYK,SG,687,279,62,35,0.0,60,36,5,35,0.39
24725,31,2010,TOT,SG,1115,411,94,43,0.0,137,52,15,75,0.355
24725,31,2010,NYK,SG,820,297,74,28,0.0,109,40,11,56,0.366
24725,31,2010,CHA,SG,295,114,20,15,0.0,28,12,4,19,0.327
24725,33,2012,ORL,PG,114,12,4,1,0.0,7,2,0,12,0.22699999999999998
24775,23,1999,WAS,PF,271,114,45,1,0.0,8,3,11,26,0.426
24775,24,2000,DAL,PF,1,0,0,0,,0,0,0,0,
24782,23,1999,LAL,PG,12,8,3,0,0.0,0,0,0,1,0.6
24782,24,2000,TOT,PG,681,255,99,9,0.0,32,30,3,33,0.509
24782,24,2000,LAL,PG,18,10,5,0,0.0,2,1,0,2,0.556
24782,24,2000,GSW,PG,663,245,94,9,0.0,30,29,3,31,0.507
24782,25,2001,MIN,PG,59,20,9,0,0.0,4,3,0,0,0.5
24787,23,1999,SAC,C,42,24,9,0,1.0,1,2,6,9,0.375
24787,26,2002,SEA,C,949,298,134,0,0.0,24,25,86,74,0.491
24787,27,2003,SEA,C,766,276,111,0,0.0,27,12,82,75,0.478
24787,28,2004,SEA,C,990,324,129,0,0.0,32,20,60,82,0.498
24787,29,2005,SEA,C,1330,395,174,0,0.0,19,23,111,88,0.509
24787,30,2006,NYK,C,406,137,56,0,0.0,12,3,23,51,0.46299999999999997
24787,31,2007,NYK,C,273,76,33,0,0.0,3,6,15,23,0.418
24787,32,2008,NYK,C,5,4,1,0,2.0,0,0,0,0,1.0
24787,33,2009,NYK,C,10,6,3,0,0.0,0,1,1,1,0.375
24792,22,1999,GSW,SF,1058,449,175,3,0.0,34,38,16,68,0.452
24792,23,2000,GSW,SF,1556,841,354,2,0.0,90,30,15,113,0.47100000000000003
24792,24,2001,GSW,SF,3394,2044,738,62,0.0,164,114,28,199,0.442
24792,25,2002,GSW,SF,3033,1619,546,68,0.0,161,70,45,161,0.447
24792,26,2003,GSW,SF,3226,1822,626,65,0.0,156,76,45,177,0.47
24792,27,2004,DAL,SF,2376,1212,472,16,0.0,70,83,30,81,0.535
24792,28,2005,WAS,PF,2605,1334,448,71,0.0,154,55,16,118,0.43700000000000006
24792,29,2006,WAS,SF,3288,1684,513,147,0.0,158,90,12,137,0.442
24792,30,2007,WAS,PF,2662,1388,374,138,0.0,136,80,36,104,0.45
24792,31,2008,WAS,PF,3061,1689,498,120,0.0,120,106,34,113,0.436
24792,32,2009,WAS,PF,3096,1801,562,112,0.0,153,95,25,125,0.46799999999999997
24792,33,2010,TOT,PF,2406,1235,393,85,0.0,84,71,21,91,0.461
24792,33,2010,WAS,PF,1595,840,257,58,0.0,52,43,9,61,0.45
24792,33,2010,CLE,PF,811,395,136,27,0.0,32,28,12,30,0.485
24792,34,2011,CLE,PF,1842,1010,283,91,0.0,93,50,30,77,0.42700000000000005
24792,35,2012,CLE,PF,2151,1118,330,91,0.0,131,51,43,90,0.40299999999999997
24792,36,2013,LAL,PF,1636,712,183,84,0.0,50,30,22,53,0.46399999999999997
24792,37,2014,LAC,PF,248,84,21,8,0.0,7,9,3,7,0.315
24874,22,1999,TOT,PG,344,125,18,25,0.0,42,13,0,17,0.361
24874,22,1999,NJN,PG,131,49,4,10,0.0,13,7,0,5,0.318
24874,22,1999,BOS,PG,213,76,14,15,0.0,29,6,0,12,0.387
24874,23,2000,TOT,PG,612,233,39,41,0.0,96,18,1,40,0.385
24874,23,2000,GSW,PG,196,68,14,11,0.0,39,6,0,15,0.46299999999999997
24874,23,2000,DAL,PG,416,165,25,30,0.0,57,12,1,25,0.35700000000000004
24874,24,2001,VAN,PG,1415,461,86,84,0.0,224,36,1,76,0.409
24874,25,2002,DET,PG,1083,340,45,69,0.0,140,23,1,61,0.401
24874,26,2003,SAC,PG,709,224,36,44,0.0,80,18,4,23,0.381
24874,27,2004,MIL,PG,2016,573,112,98,0.0,478,30,4,103,0.401
24874,28,2005,MIA,PG,2576,955,106,225,0.0,350,44,5,98,0.456
24874,29,2006,CLE,PG,2089,552,50,140,0.0,169,37,1,55,0.387
24874,30,2007,CLE,PG,1173,393,48,89,0.0,94,16,2,36,0.386
24874,31,2008,CLE,SG,1336,437,36,115,0.0,126,19,1,36,0.41600000000000004
24874,32,2009,MIL,PG,108,33,0,11,0.0,7,3,0,6,0.324
24928,24,1999,ORL,C,5,0,0,0,0.0,0,0,0,0,0.0
24947,26,1999,SAS,SF,63,23,6,0,1.0,4,2,1,4,0.429
24947,27,2000,WAS,SF,1060,327,139,0,0.0,49,34,15,41,0.502
24947,28,2001,WAS,SF,706,216,90,0,0.0,31,14,11,47,0.511
24989,22,1999,DEN,C,387,166,47,12,0.0,8,9,17,9,0.457
24989,23,2000,DEN,C,2435,1006,332,60,0.0,97,42,180,96,0.446
24989,24,2001,DEN,C,2457,1008,336,51,0.0,107,37,206,97,0.47700000000000004
24989,25,2002,TOT,C,2455,1051,317,104,0.0,89,55,213,94,0.45799999999999996
24989,25,2002,DEN,C,1668,759,232,75,0.0,60,31,153,60,0.466
24989,25,2002,DAL,C,787,292,85,29,0.0,29,24,60,34,0.43700000000000006
24989,26,2003,DAL,C,1611,639,219,47,0.0,54,35,91,46,0.518
24989,27,2004,BOS,C,328,132,49,8,0.0,24,8,13,11,0.46
24989,28,2005,BOS,PF,2196,884,259,82,0.0,98,42,99,70,0.496
24989,29,2006,BOS,PF,2033,639,126,112,0.0,115,29,72,65,0.431
24989,30,2007,POR,PF,352,100,37,2,0.0,8,7,11,13,0.382
24989,31,2008,POR,C,291,65,27,0,0.0,6,12,17,10,0.44299999999999995
25049,19,1999,SEA,SF,145,47,18,1,0.0,4,8,1,20,0.365
25049,20,2000,SEA,SF,1575,674,235,40,0.0,70,62,36,78,0.486
25049,21,2001,SEA,PF,2720,1151,303,123,0.0,125,91,45,129,0.48
25049,22,2002,SEA,SF,2585,1195,332,123,0.0,123,104,40,97,0.46799999999999997
25049,23,2003,SEA,SF,3044,1396,444,75,0.0,133,99,35,143,0.452
25049,24,2004,SEA,SF,2931,1421,390,145,0.0,175,99,54,135,0.435
25049,25,2005,SEA,SF,2697,1457,359,173,0.0,94,75,62,123,0.462
25049,26,2006,SEA,SF,2876,1568,396,142,0.0,182,102,50,141,0.467
25049,27,2007,SEA,SF,2348,1342,312,151,0.0,145,68,39,118,0.461
25049,28,2008,ORL,PF,3076,1476,290,226,0.0,196,99,38,140,0.455
25049,29,2009,ORL,PF,2859,1401,258,220,0.0,205,81,51,158,0.439
25049,30,2010,ORL,PF,2369,1013,182,168,0.0,107,78,28,108,0.435
25049,31,2011,TOT,SF-PF,1824,668,165,87,0.0,92,52,30,87,0.433
25049,31,2011,ORL,PF,810,304,69,44,0.0,29,22,10,35,0.419
25049,31,2011,WAS,SF,1014,364,96,43,0.0,63,30,20,52,0.446
25049,32,2012,WAS,SF,729,217,69,16,0.0,27,23,10,32,0.385
25049,33,2013,MIA,PF,792,285,52,51,0.0,30,21,14,33,0.414
25049,34,2014,MIA,SF,971,268,52,46,0.0,57,53,8,35,0.415
25073,24,1999,VAN,SG,1218,437,157,12,0.0,62,49,14,82,0.446
25073,25,2000,VAN,SG,781,292,108,3,0.0,44,32,17,53,0.425
25073,26,2001,TOT,SG-PG,1565,550,192,19,0.0,107,62,30,83,0.441
25073,26,2001,WAS,SG,1108,380,136,6,0.0,73,41,18,56,0.436
25073,26,2001,MIN,PG,457,170,56,13,0.0,34,21,12,27,0.45399999999999996
25073,27,2002,MIN,SG,581,169,45,14,0.0,39,18,1,36,0.37799999999999995
25082,21,1999,LAL,PG,188,75,21,7,0.0,25,5,0,11,0.431
25082,22,2000,LAL,PG,146,48,15,4,0.0,17,3,0,9,0.48700000000000004
25082,23,2001,LAL,PG,468,130,39,11,0.0,45,19,0,27,0.42700000000000005
25082,24,2002,WAS,PG,1458,555,159,63,0.0,246,49,0,96,0.42700000000000005
25082,25,2003,WAS,PG,1986,647,188,60,0.0,263,47,1,77,0.433
25082,26,2004,ORL,PG,2332,799,229,80,0.0,317,61,5,124,0.433
25082,27,2005,TOT,PG,2007,787,240,55,0.0,322,33,0,105,0.451
25082,27,2005,HOU,PG,479,125,33,15,0.0,58,8,0,24,0.39299999999999996
25082,27,2005,ATL,PG,1528,662,207,40,0.0,264,25,0,81,0.46399999999999997
25082,28,2006,ATL,PG,1234,560,134,58,0.0,157,26,3,75,0.45899999999999996
25082,29,2007,ATL,PG,1488,636,162,56,0.0,201,24,0,85,0.41600000000000004
25082,30,2008,TOT,PG,736,290,74,39,0.0,74,11,1,27,0.447
25082,30,2008,ATL,PG,564,226,56,30,0.0,59,11,0,22,0.439
25082,30,2008,DAL,PG,172,64,18,9,0.0,15,0,1,5,0.474
25082,31,2009,TOT,PG,521,183,44,27,0.0,60,8,0,23,0.43799999999999994
25082,31,2009,MIL,PG,392,141,33,21,0.0,46,6,0,21,0.45399999999999996
25082,31,2009,ORL,PG,129,42,11,6,0.0,14,2,0,2,0.395
25128,23,1999,TOR,PF,28,11,5,0,0.0,0,1,0,3,0.625
25128,24,2000,TOR,PF,12,8,2,0,1.0,0,1,1,3,0.33299999999999996
25128,26,2002,MIA,C,319,96,38,0,0.0,8,5,10,19,0.43200000000000005
25128,27,2003,MIA,PF,223,54,22,0,0.0,3,5,6,14,0.373
25128,29,2005,SAS,PF,244,76,27,0,0.0,8,3,11,14,0.33799999999999997
25128,30,2006,SAS,PF,181,81,37,0,0.0,7,5,7,7,0.521
25128,31,2007,PHO,PF,17,6,2,0,0.0,0,0,1,0,0.33299999999999996
25128,32,2008,PHO,C,130,59,22,1,0.0,4,3,10,8,0.535
25128,33,2009,NOH,C,838,192,78,2,0.0,14,7,33,35,0.485
25128,34,2010,NOH,C,75,10,4,0,1.0,2,0,3,2,0.5
25128,35,2011,POR,C,208,45,17,2,0.0,4,3,5,11,0.43200000000000005
25170,23,1999,DEN,SG,4,4,2,0,0.0,0,0,0,2,0.667
25181,21,1999,SEA,C,331,133,56,0,1.0,4,11,20,10,0.737
25181,22,2000,SEA,C,746,249,102,0,1.0,24,15,46,45,0.5760000000000001
25181,23,2001,SEA,C,1143,317,138,0,0.0,57,18,49,75,0.523
25181,24,2002,LAL,C,104,26,12,0,0.0,7,0,5,8,0.5710000000000001
25181,25,2003,TOR,C,1367,457,194,0,0.0,43,28,60,96,0.491
25181,26,2004,CLE,C,12,0,0,0,,0,0,0,1,
25181,27,2005,ATL,C,88,15,7,0,0.0,0,3,8,6,0.5379999999999999
25181,30,2008,DEN,C,33,3,1,0,2.0,0,0,5,4,1.0
25213,23,1999,ATL,SF,348,162,61,1,0.0,14,2,1,23,0.38
25213,24,2000,ATL,SF,860,318,129,2,0.0,52,16,5,59,0.395
25213,25,2001,TOT,SF,922,337,143,2,0.0,58,23,8,58,0.43700000000000006
25213,25,2001,ATL,SF,907,335,142,2,0.0,58,23,8,57,0.436
25213,25,2001,PHI,SF,15,2,1,0,0.0,0,0,0,1,0.5
25244,22,1999,CHH,C,469,238,77,1,1.0,22,9,18,32,0.565
25244,23,2000,CHH,C,961,423,135,0,1.0,45,23,35,48,0.461
25244,24,2001,CHI,C,1434,505,167,1,1.0,107,33,38,73,0.435
25244,25,2002,TOT,C,2263,1032,363,3,1.0,152,76,41,115,0.499
25244,25,2002,CHI,C,1391,608,206,2,1.0,101,52,29,74,0.46
25244,25,2002,IND,C,872,424,157,1,0.0,51,24,12,41,0.562
25244,26,2003,IND,C,2270,955,324,5,1.0,193,65,43,118,0.493
25244,27,2004,SAC,PF,2621,1014,361,12,0.0,312,68,86,144,0.51
25244,28,2005,SAC,C,2089,876,314,5,0.0,220,69,68,82,0.524
25244,29,2006,SAC,C,2923,1182,400,34,0.0,374,61,62,180,0.495
25244,30,2007,SAC,C,1783,568,219,5,0.0,224,38,39,108,0.45299999999999996
25244,31,2008,SAC,C,2513,964,309,28,0.0,264,69,74,164,0.46299999999999997
25244,32,2009,TOT,C,2100,831,269,23,0.0,234,52,36,130,0.47600000000000003
25244,32,2009,SAC,C,1354,513,164,20,0.0,148,30,24,83,0.474
25244,32,2009,CHI,C,746,318,105,3,1.0,86,22,12,47,0.478
25244,33,2010,CHI,C,1950,719,213,37,0.0,154,44,29,107,0.43
25244,34,2011,HOU,C,1015,382,92,40,0.0,145,28,21,54,0.446
25244,35,2012,MIN,C,146,35,2,7,0.0,24,4,2,12,0.33299999999999996
25268,23,1999,HOU,PG,1456,487,119,53,0.0,121,44,23,79,0.425
25268,24,2000,HOU,SG,2496,1277,333,104,0.0,208,87,32,186,0.43
25268,25,2001,HOU,SG,3002,1538,437,90,0.0,195,84,26,165,0.434
25268,26,2002,HOU,SG,3116,1606,446,149,0.0,187,109,37,180,0.43799999999999994
25268,27,2003,HOU,SG,3044,1280,351,112,0.0,208,95,36,166,0.434
25268,28,2004,HOU,SG,3229,1260,296,164,0.0,258,107,33,180,0.426
25268,29,2005,TOT,SG,2388,1134,258,150,0.0,188,74,30,133,0.43799999999999994
25268,29,2005,ORL,SG,726,369,70,58,0.0,42,23,9,41,0.43200000000000005
